before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
10.2761345,6.5521126,4.1108665,3.763695,0
-3.2309432,4.568072,12.578655,5.5447927,1
8.01658,10.086329,5.9049582,7.1065316,1
1.6723263,5.3975544,10.166251,4.556059,1
-1.7337197,3.6642148,11.857673,4.3697367,0
-0.16124278,7.075662,10.686368,6.5593824,1
11.04983,4.131758,4.2699614,2.0918481,1
-1.5494379,6.248951,11.4032135,6.299954,1
8.678256,7.109224,5.066127,4.4415083,0
2.5745168,7.4558067,8.742951,5.8069468,1
4.0470157,3.9641414,9.087573,3.1706405,1
-1.5610352,5.568359,10.923417,5.7310605,1
-2.9297254,5.3414187,12.50857,5.952134,0
6.318096,8.399186,6.946972,5.022642,0
10.259433,7.0048475,2.8764203,3.8126895,0
5.9046645,9.847779,6.4915333,7.376101,0
12.305273,4.591427,2.5322583,2.5883791,0
12.603907,4.6139126,2.1845217,2.7244654,0
5.099374,9.047664,7.071542,6.3202853,0
-3.0737696,4.2667737,12.748941,5.2173877,0
8.654535,9.695554,5.2948337,6.6482143,1
10.283151,10.202338,4.534308,6.769806,1
13.09545,9.877543,2.3894227,6.933179,1
0.6277138,5.063736,10.153646,3.0549467,0
0.23345254,5.521368,10.424715,3.4705577,1
-3.7581353,5.9393992,12.278965,7.224624,1
-1.3621755,5.8565454,11.019131,5.7985797,0
10.993451,6.4939294,3.3405979,4.0247316,0
-1.4560802,5.3111773,10.601026,5.4625816,0
6.3248115,9.824262,6.8805437,7.248345,1
3.3471115,9.375566,7.9817634,7.483757,1
1.738218,8.389868,8.922745,7.263748,0
-1.1688247,4.4862356,11.455255,5.4759536,0
-3.3304222,4.5082636,12.962152,5.9269137,0
9.445808,6.04213,4.650666,3.109524,1
3.780071,5.888635,9.183498,3.8111944,0
8.742705,8.075273,5.011058,3.348357,1
-2.77502,4.8688126,10.805695,5.2587447,1
2.7634215,8.043216,8.961554,6.345464,0
3.3808744,6.8959074,9.4573765,5.0711102,0
10.965657,9.359508,4.4490013,6.3902636,1
7.1260595,6.1084437,5.972761,3.3896399,1
5.231591,4.01692,7.8528104,2.992657,0
13.9738,9.250051,1.7643778,7.2630243,1
11.508818,9.549422,3.338384,6.7174773,1
